4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",辍学,初中,女,296770.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",其他,初中,女,11142.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",在校,高中,小计,1570105.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",毕业,高中,小计,7374250.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",肄业,高中,小计,95275.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",辍学,高中,小计,69045.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",其他,高中,小计,7202.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",在校,高中,男,897952.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",毕业,高中,男,4420987.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",肄业,高中,男,64367.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",辍学,高中,男,46183.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",其他,高中,男,5067.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",在校,高中,女,672153.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",毕业,高中,女,2953263.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",肄业,高中,女,30908.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",辍学,高中,女,22862.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",其他,高中,女,2135.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",在校,大学专科,小计,355555.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",毕业,大学专科,小计,2503547.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",肄业,大学专科,小计,13261.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",辍学,大学专科,小计,2278.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",其他,大学专科,小计,7151.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",在校,大学专科,男,180438.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",毕业,大学专科,男,1511922.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",肄业,大学专科,男,9008.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",辍学,大学专科,男,1647.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",其他,大学专科,男,4141.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",在校,大学专科,女,175117.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",毕业,大学专科,女,991625.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",肄业,大学专科,女,4253.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",辍学,大学专科,女,631.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",其他,大学专科,女,3010.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",在校,大学本科,小计,375240.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",毕业,大学本科,小计,1028017.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",肄业,大学本科,小计,4131.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",辍学,大学本科,小计,754.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",其他,大学本科,小计,1571.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",在校,大学本科,男,222762.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",毕业,大学本科,男,691197.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",肄业,大学本科,男,2893.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",辍学,大学本科,男,567.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",其他,大学本科,男,1003.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",在校,大学本科,女,152478.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",毕业,大学本科,女,336820.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",肄业,大学本科,女,1238.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",辍学,大学本科,女,187.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",其他,大学本科,女,568.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",在校,研究生,小计,25591.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",毕业,研究生,小计,61733.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",肄业,研究生,小计,274.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",辍学,研究生,小计,47.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",其他,研究生,小计,312.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",在校,研究生,男,15909.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",毕业,研究生,男,45157.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",肄业,研究生,男,202.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",辍学,研究生,男,30.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",其他,研究生,男,231.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",在校,研究生,女,9682.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",毕业,研究生,女,16576.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",肄业,研究生,女,72.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",辍学,研究生,女,17.0
4,第四卷 受教育程度,"4-01全国分学业完成情况,性别,受教育程度的6岁及以上人口",其他,研究生,女,81.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",在校,合计,合计,15114053.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",毕业,合计,合计,41366723.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",肄业,合计,合计,1751210.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",辍学,合计,合计,2111531.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",其他,合计,合计,147783.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",在校,合计,男,8122311.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",毕业,合计,男,22745887.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",肄业,合计,男,904770.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",辍学,合计,男,1086517.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",其他,合计,男,85039.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",在校,合计,女,6991742.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",毕业,合计,女,18620836.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",肄业,合计,女,846440.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",辍学,合计,女,1025014.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",其他,合计,女,62744.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",在校,小学,小计,10461063.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",毕业,小学,小计,18543890.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",肄业,小学,小计,1187114.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",辍学,小学,小计,1526441.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",其他,小学,小计,119575.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",在校,小学,男,5566186.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",毕业,小学,男,8862540.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",肄业,小学,男,549997.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",辍学,小学,男,721583.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",其他,小学,男,65388.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",在校,小学,女,4894877.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",毕业,小学,女,9681350.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",肄业,小学,女,637117.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",辍学,小学,女,804858.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",其他,小学,女,54187.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",在校,初中,小计,3997905.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",毕业,初中,小计,19362575.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",肄业,初中,小计,508529.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",辍学,初中,小计,541691.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",其他,初中,小计,21349.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",在校,初中,男,2170115.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",毕业,初中,男,11500035.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",肄业,初中,男,314313.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",辍学,初中,男,334463.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",其他,初中,男,14603.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",在校,初中,女,1827790.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",毕业,初中,女,7862540.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",肄业,初中,女,194216.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",辍学,初中,女,207228.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",其他,初中,女,6746.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",在校,高中,小计,525287.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",毕业,高中,小计,2411515.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",肄业,高中,小计,45087.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",辍学,高中,小计,38237.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",其他,高中,小计,3142.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",在校,高中,男,320474.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",毕业,高中,男,1697369.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",肄业,高中,男,32730.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",辍学,高中,男,26843.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",其他,高中,男,2476.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",在校,高中,女,204813.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",毕业,高中,女,714146.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",肄业,高中,女,12357.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",辍学,高中,女,11394.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",其他,高中,女,666.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",在校,大学专科,小计,24475.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",毕业,大学专科,小计,281290.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",肄业,大学专科,小计,2745.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",辍学,大学专科,小计,761.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",其他,大学专科,小计,1456.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",在校,大学专科,男,13838.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",毕业,大学专科,男,196343.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",肄业,大学专科,男,2131.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",辍学,大学专科,男,607.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",其他,大学专科,男,977.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",在校,大学专科,女,10637.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",毕业,大学专科,女,84947.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",肄业,大学专科,女,614.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",辍学,大学专科,女,154.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",其他,大学专科,女,479.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",在校,大学本科,小计,7533.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",毕业,大学本科,小计,42654.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",肄业,大学本科,小计,419.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",辍学,大学本科,小计,181.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",其他,大学本科,小计,228.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",在校,大学本科,男,4655.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",毕业,大学本科,男,32535.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",肄业,大学本科,男,357.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",辍学,大学本科,男,162.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",其他,大学本科,男,164.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",在校,大学本科,女,2878.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",毕业,大学本科,女,10119.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",肄业,大学本科,女,62.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",辍学,大学本科,女,19.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",其他,大学本科,女,64.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",在校,研究生,小计,153.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",毕业,研究生,小计,1115.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",肄业,研究生,小计,35.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",辍学,研究生,小计,31.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",其他,研究生,小计,16.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",在校,研究生,男,100.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",毕业,研究生,男,742.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",肄业,研究生,男,17.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",辍学,研究生,男,16.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",其他,研究生,男,14.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",在校,研究生,女,53.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",毕业,研究生,女,373.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",肄业,研究生,女,18.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",辍学,研究生,女,15.0
4,第四卷 受教育程度,"4-04全国分学业完成情况,性别,受教育程度的6岁及以上人口(乡村)",其他,研究生,女,2.0
4,第四卷 受教育程度,"4-02全国分学业完成情况,性别,受教育程度的6岁及以上人口(城市)",在校,合计,合计,5130401.0
4,第四卷 受教育程度,"4-02全国分学业完成情况,性别,受教育程度的6岁及以上人口(城市)",毕业,合计,合计,18680321.0
4,第四卷 受教育程度,"4-02全国分学业完成情况,性别,受教育程度的6岁及以上人口(城市)",肄业,合计,合计,387298.0
4,第四卷 受教育程度,"4-02全国分学业完成情况,性别,受教育程度的6岁及以上人口(城市)",辍学,合计,合计,382964.0
4,第四卷 受教育程度,"4-02全国分学业完成情况,性别,受教育程度的6岁及以上人口(城市)",其他,合计,合计,36242.0
4,第四卷 受教育程度,"4-02全国分学业完成情况,性别,受教育程度的6岁及以上人口(城市)",在校,合计,男,2676115.0
4,第四卷 受教育程度,"4-02全国分学业完成情况,性别,受教育程度的6岁及以上人口(城市)",毕业,合计,男,9704341.0
4,第四卷 受教育程度,"4-02全国分学业完成情况,性别,受教育程度的6岁及以上人口(城市)",肄业,合计,男,198497.0
4,第四卷 受教育程度,"4-02全国分学业完成情况,性别,受教育程度的6岁及以上人口(城市)",辍学,合计,男,189291.0
4,第四卷 受教育程度,"4-02全国分学业完成情况,性别,受教育程度的6岁及以上人口(城市)",其他,合计,男,19194.0
4,第四卷 受教育程度,"4-02全国分学业完成情况,性别,受教育程度的6岁及以上人口(城市)",在校,合计,女,2454286.0
4,第四卷 受教育程度,"4-02全国分学业完成情况,性别,受教育程度的6岁及以上人口(城市)",毕业,合计,女,8975980.0
4,第四卷 受教育程度,"4-02全国分学业完成情况,性别,受教育程度的6岁及以上人口(城市)",肄业,合计,女,188801.0
4,第四卷 受教育程度,"4-02全国分学业完成情况,性别,受教育程度的6岁及以上人口(城市)",辍学,合计,女,193673.0
